x,y,t,v
8,85,2500,0.130328
8,86,2500,0.143191
8,87,2500,0.157256
8,88,2500,0.172514
8,89,2500,0.188864
8,90,2500,0.206057
8,91,2500,0.223614
8,92,2500,0.240697
8,93,2500,0.255952
8,94,2500,0.267284
8,95,2500,0.271611
8,96,2500,0.264614
8,97,2500,0.240652
8,98,2500,0.192914
8,99,2500,0.114591
8,100,2500,0
9,0,2500,0
9,1,2500,-0.0999269
9,2,2500,-0.173135
9,3,2500,-0.22225
9,4,2500,-0.251474
9,5,2500,-0.265426
9,6,2500,-0.268297
9,7,2500,-0.263556
9,8,2500,-0.253885
9,9,2500,-0.241259
9,10,2500,-0.227075
9,11,2500,-0.21229
9,12,2500,-0.197534
9,13,2500,-0.183203
9,14,2500,-0.169533
9,15,2500,-0.15665
9,16,2500,-0.144607
9,17,2500,-0.133413
9,18,2500,-0.123043
9,19,2500,-0.113461
9,20,2500,-0.104616
9,21,2500,-0.0964589
9,22,2500,-0.0889356
9,23,2500,-0.0819954
9,24,2500,-0.0755897
9,25,2500,-0.069673
9,26,2500,-0.0642033
9,27,2500,-0.0591417
9,28,2500,-0.0544528
9,29,2500,-0.0501041
9,30,2500,-0.046066
9,31,2500,-0.0423115
9,32,2500,-0.0388158
9,33,2500,-0.0355563
9,34,2500,-0.0325123
9,35,2500,-0.0296647
9,36,2500,-0.0269957
9,37,2500,-0.0244893
9,38,2500,-0.0221302
9,39,2500,-0.0199042
9,40,2500,-0.0177983
9,41,2500,-0.0157999
9,42,2500,-0.0138974
9,43,2500,-0.0120795
9,44,2500,-0.0103355
9,45,2500,-0.00865539
9,46,2500,-0.00702915
9,47,2500,-0.00544723
9,48,2500,-0.00390026
9,49,2500,-0.00237905
9,50,2500,-0.000874491
9,51,2500,0.000622487
9,52,2500,0.00212097
9,53,2500,0.00363012
9,54,2500,0.00515925
9,55,2500,0.00671789
9,56,2500,0.00831583
9,57,2500,0.00996322
9,58,2500,0.0116706
9,59,2500,0.0134492
9,60,2500,0.0153105
9,61,2500,0.0172671
9,62,2500,0.0193321
9,63,2500,0.0215198
9,64,2500,0.0238453
9,65,2500,0.0263253
9,66,2500,0.0289775
9,67,2500,0.0318216
